,species,vernacularName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,geodeticDatum,eventRemarks,locality,locationRemarks,occurrenceRemarks,stateProvince,year,month,basisOfRecord,taxonRank,taxonomicStatus
4267,Desmognathus quadramaculatus,Blackbelly Salamander,35.0534,-83.1962,1609.0,WGS84,,Highlands,,,North Carolina,1960.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4268,Desmognathus quadramaculatus,Blackbelly Salamander,35.0534,-83.1962,1609.0,WGS84,,Highlands,,,North Carolina,1960.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4269,Desmognathus quadramaculatus,Blackbelly Salamander,35.6293,-82.1807,805.0,WGS84,,Old Fort,,,North Carolina,1960.0,11.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4270,Desmognathus quadramaculatus,,35.03083,-83.23861,,WGS84,,nahe Highlands,,,,1960.0,,HUMAN_OBSERVATION,SPECIES,ACCEPTED
4271,Desmognathus quadramaculatus,,35.03083,-83.23861,,WGS84,,nahe Highlands,,,,1960.0,,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4272,Desmognathus quadramaculatus,,35.03083,-83.23861,,WGS84,,"North Carolina (St), Macon county (Co), Highlands (C)",,,,1960.0,,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4273,Desmognathus quadramaculatus,,35.03083,-83.23861,1040.0,WGS84,,"Highlands , Glen Falls , nahe Highlands",,,North Carolina,1960.0,,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4274,Desmognathus quadramaculatus,,34.69872,-83.9564,16344.5,WGS84,,12 mi S of Blairsville,,,Georgia,1958.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4275,Desmognathus quadramaculatus,,34.69872,-83.9564,16344.5,WGS84,,12 mi S of Blairsville,,,Georgia,1958.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4276,Desmognathus quadramaculatus,,35.3459,-82.8221,,WGS84,,"CRUSO, 5 MI S OF, E FORK OF PIGEON RIVER",,,North Carolina,1958.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4277,Desmognathus quadramaculatus,,34.69872,-83.9564,16344.5,WGS84,,12 mi S of Blairsville,,,Georgia,1958.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4278,Desmognathus quadramaculatus,,36.436415,-81.014972,3163.97,WGS84,,"8 mi E of Sparta, N Carolina",,,North Carolina,1958.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4279,Desmognathus quadramaculatus,,34.69872,-83.9564,16344.5,WGS84,,12 mi S of Blairsville,,,Georgia,1958.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4280,Desmognathus quadramaculatus,,34.69872,-83.9564,16344.5,WGS84,,12 mi S of Blairsville,,,Georgia,1958.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4281,Desmognathus quadramaculatus,,34.69872,-83.9564,16344.5,WGS84,,12 mi S of Blairsville,,,Georgia,1958.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4282,Desmognathus quadramaculatus,,34.65,-83.3531,,WGS84,,"TOCCOA, 7 MI NE OF, COOL SPRINGS RECREATION AREA",,,Georgia,1958.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4283,Desmognathus quadramaculatus,,35.0592,-83.4314,,WGS84,,"FRANKLIN, 9 MI S OF, COWEETA EXPERIMENTAL FOREST",,,North Carolina,1958.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4284,Desmognathus quadramaculatus,,35.066667,-83.225,,WGS84,,"2.5 mi NW Highlands, Hwy 64",,,North Carolina,1957.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4285,Desmognathus quadramaculatus,,35.071944,-83.229444,,WGS84,,"Bridal Veil Falls, 2.5 mi NW Highlands",,,North Carolina,1957.0,6.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4286,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4287,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4288,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,7 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4289,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,7 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4290,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,13 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4291,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,20 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4292,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,20 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4293,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4294,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,20 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4295,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,12 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4296,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4297,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4298,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,7 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4299,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,7 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4300,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4301,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,10 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4302,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,20 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4303,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,20 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4304,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,20 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4305,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4306,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,16 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4307,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4308,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4309,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4310,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4311,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4312,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4313,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,7 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4314,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4315,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,17 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4316,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,20 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4317,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,20 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4318,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,7 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4319,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,15 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4320,Desmognathus quadramaculatus,,35.610833,-83.438611,,WGS84,,1.5 mi W Indian Gap,,,North Carolina,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4321,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,19 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4322,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,20 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4323,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4324,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4325,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4326,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,7 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4327,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,14 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4328,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4329,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4330,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,11 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4331,Desmognathus quadramaculatus,,35.654722,-83.510278,,WGS84,,7 mi S Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4332,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,20 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4333,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,7 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4334,Desmognathus quadramaculatus,,35.679444,-83.4175,,WGS84,,18 mi SE Gatlinburg,,,Tennessee,1957.0,9.0,PRESERVED_SPECIMEN,SUBSPECIES,SYNONYM
4335,Desmognathus quadramaculatus,,35.0312,-83.1982,,WGS84,,"Satulah Falls, Highlands",,,North Carolina,1956.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4336,Desmognathus quadramaculatus,,35.0312,-83.1982,,WGS84,,"Satulah Falls, Highlands",,,North Carolina,1956.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4337,Desmognathus quadramaculatus,,35.0312,-83.1982,,WGS84,,"Satulah Falls, Highlands",,,North Carolina,1956.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4338,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4339,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4340,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4341,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4342,Desmognathus quadramaculatus,,35.1572,-82.9967,,WGS84,,Cold Mt Gap,Transylvania County / Jackson County line,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4343,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4344,Desmognathus quadramaculatus,,35.1572,-82.9967,,WGS84,,Cold Mt Gap,Transylvania County / Jackson County line,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4345,Desmognathus quadramaculatus,,35.1534,-83.5754,106.0,WGS84,year may have been 1952. See paper catalog,"Wayah Wildlfe Management Area, 2.5 mi from Wayah Bald Mt.,  Bertie's Falls",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4346,Desmognathus quadramaculatus,,35.1572,-82.9967,,WGS84,,Cold Mt Gap,Transylvania County / Jackson County line,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4347,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4348,Desmognathus quadramaculatus,,35.1572,-82.9967,,WGS84,,Cold Mt Gap,Transylvania County / Jackson County line,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4349,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4350,Desmognathus quadramaculatus,,35.0682,-83.2388,,WGS84,,"Dry Falls, Highlands",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4351,Desmognathus quadramaculatus,,35.1572,-82.9967,,WGS84,,Cold Mt Gap,Transylvania County / Jackson County line,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4352,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4353,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4354,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4355,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4356,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4357,Desmognathus quadramaculatus,,35.1572,-82.9967,,WGS84,,Cold Mt Gap,Transylvania County / Jackson County line,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4358,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4359,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4360,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4361,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4362,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4363,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4364,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4365,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4366,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4367,Desmognathus quadramaculatus,,35.1572,-82.9967,,WGS84,,Cold Mt Gap,Transylvania County / Jackson County line,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4368,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4369,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4370,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4371,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4372,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4373,Desmognathus quadramaculatus,,35.1572,-82.9967,,WGS84,,Cold Mt Gap,Transylvania County / Jackson County line,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4374,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4375,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4376,Desmognathus quadramaculatus,,35.7351,-82.2862,,WGS84,,"Clingman's Peak, 3 mi E Mt Mitchell",,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4377,Desmognathus quadramaculatus,,35.1572,-82.9967,,WGS84,,Cold Mt Gap,Transylvania County / Jackson County line,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4378,Desmognathus quadramaculatus,,35.1572,-82.9967,,WGS84,,Cold Mt Gap,Transylvania County / Jackson County line,,North Carolina,1956.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4379,Desmognathus quadramaculatus,,37.14,-80.88,321.87,WGS84,,"Mechanicsburg, 2 mi E of, spring below Hamilton Cave",,,Virginia,1956.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4380,Desmognathus quadramaculatus,,37.599544,-80.288086,5038.06,WGS84,,"Potts Cr Valley, 6 mi W of rd to Gap Mills",,Exch. from CM.,West Virginia,1955.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4381,Desmognathus quadramaculatus,,37.599544,-80.288086,5038.06,WGS84,,"Potts Cr Valley, 6 mi W of rd to Gap Mills",,Exch. from CM.,West Virginia,1955.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4382,Desmognathus quadramaculatus,,37.599544,-80.288086,5038.06,WGS84,,"Potts Cr Valley, 6 mi W of rd to Gap Mills",,Exch. from CM.,West Virginia,1955.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4383,Desmognathus quadramaculatus,,37.599544,-80.288086,5038.06,WGS84,,"Potts Cr Valley, 6 mi W of rd to Gap Mills",,Exch. from CM.,West Virginia,1955.0,6.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4384,Desmognathus quadramaculatus,Blackbelly Salamander,33.0161,-79.8311,4023.0,WGS84,,6 mi. N Cainhoy,,,South Carolina,1955.0,9.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4385,Desmognathus quadramaculatus,Blackbelly Salamander,36.132,-81.8003,1609.0,WGS84,,North end of Grandfather Mountain,,,North Carolina,1954.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4386,Desmognathus quadramaculatus,Blackbelly Salamander,36.132,-81.8003,1609.0,WGS84,,North end of Grandfather Mountain,,,North Carolina,1954.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4387,Desmognathus quadramaculatus,Blackbelly Salamander,36.132,-81.8003,1609.0,WGS84,,North end of Grandfather Mountain,,,North Carolina,1954.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4388,Desmognathus quadramaculatus,Blackbelly Salamander,36.132,-81.8003,1609.0,WGS84,,North end of Grandfather Mountain,,,North Carolina,1954.0,4.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4389,Desmognathus quadramaculatus,Blackbelly Salamander,35.843,-81.7548,805.0,WGS84,,"Upper Creek, near Table Rock",,,North Carolina,1954.0,7.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4390,Desmognathus quadramaculatus,,35.565,-83.1698,,WGS84,,"Balsam Mountain Camp Ground, near, Great Smoky Mountains National Park",,,North Carolina,1954.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4391,Desmognathus quadramaculatus,Blackbelly Salamander,36.2139,-81.6827,201.0,WGS84,,Boone,,,North Carolina,1954.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4392,Desmognathus quadramaculatus,Blackbelly Salamander,36.2139,-81.6827,201.0,WGS84,,Boone,,,North Carolina,1954.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4393,Desmognathus quadramaculatus,Blackbelly Salamander,36.2139,-81.6827,201.0,WGS84,,Boone,,,North Carolina,1954.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4394,Desmognathus quadramaculatus,Blackbelly Salamander,36.2139,-81.6827,201.0,WGS84,,Boone,,,North Carolina,1954.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4395,Desmognathus quadramaculatus,Blackbelly Salamander,36.2378,-81.6686,805.0,WGS84,,ca. 2 miles NE Boone,,,North Carolina,1954.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4396,Desmognathus quadramaculatus,Blackbelly Salamander,36.2139,-81.6827,201.0,WGS84,,Boone,,,North Carolina,1954.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4397,Desmognathus quadramaculatus,Blackbelly Salamander,36.2139,-81.6827,201.0,WGS84,,Boone,,,North Carolina,1954.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4398,Desmognathus quadramaculatus,Blackbelly Salamander,36.2139,-81.6827,201.0,WGS84,,Boone,,,North Carolina,1954.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4399,Desmognathus quadramaculatus,,35.565,-83.1698,,WGS84,,"Balsam Mountain Camp Ground, near, Great Smoky Mountains National Park",,,North Carolina,1954.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4400,Desmognathus quadramaculatus,Blackbelly Salamander,36.2139,-81.6827,201.0,WGS84,,Boone,,,North Carolina,1954.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
4401,Desmognathus quadramaculatus,,35.565,-83.1698,,WGS84,,"Balsam Mountain Camp Ground, near, Great Smoky Mountains National Park",,,North Carolina,1954.0,8.0,PRESERVED_SPECIMEN,SPECIES,ACCEPTED
